Column1,Room Type,Monthly Rent,County,State
43600,2br,2074.0,New York County,NY
43601,,1570.0,Fairfax County,VA
43602,4br,1362.0,Shelby County,TN
43603,1br,1213.0,Anne Arundel County,MD
43604,3br,1171.0,Lowndes County,
43605,,2436.0,Pinellas County,FL
43606,2br,1503.0,Philadelphia County,PA
43607,studio,1890.0,Prince George's County,MD
43608,1br,1090.0,Monmouth County,NJ
43609,studio,919.0,Bexar Cunty,TX
43610,1br,402.0,Montgomery County,AR
43611,4br,2099.0,Hillsborough County,FL
43612,3br,909.0,Houston County,AL
43613,1br,850.0,Berkeley County,
43614,studio,831.0,Wayne County,NY
43615,4br,2245.0,Harris County,TX
43616,3br,1560.0,Kern County,CA
43617,3br,1839.0,Sacramento County,CA
43618,4br,1631.0,Gillespie County,TX
43619,3br,1296.0,Woodford County,IL
43620,1br,934.0,Union County,NC
43621,studio,524.0,Bernalillo County,NM
43622,4br,1106.0,Bay County,MI
43623,1br,560.0,Shelby County,TX
43624,studio,656.0,Hart County,GA
43625,3br,1819.0,Stanislaus County,CA
43626,2br,1355.0,Manatee County,FL
43627,studio,592.0,Wayne County,MI
43628,2br,1106.0,Blount County,AL
43629,3br,1558.0,Harris County,
43630,1br,635.0,Smyth County,VA
43631,2br,678.0,Fannin County,TX
43632,2br,1480.0,Delaware County,PA
43633,3br,914.0,Williamsburg County,SC
43634,1br,835.0,St. Tammany Parish,LA
43635,4br,1516.0,St. Clair County,IL
43636,2br,1412.0,Anne Arundel County,MD
43637,1br,1.53,Miami-aDde County,FL
43638,1br,673.0,Garland County,AR
43639,studio,826.0,Salt Lake County,UT
43640,1br,659.0,Miami County,OH
43641,studio,651.0,Fayette County,KY
43642,,792.0,Kern County,CA
43643,studio,804.0,Philadelphia County,PA
43644,1br,1581.0,Douglas County,CO
43645,studio,1111.0,Cook County,IL
43646,2br,615.0,Crawford County,OH
43647,studio,647.0,Bowie County,TX
43648,,1491.0,King County,WA
43649,3br,1366.0,Aiken County,SC
43650,studio,601.0,Prowers County,CO
43651,2br,1472.0,San Bernardino County,CA
43652,3br,2983.0,Orange County,CA
43653,3br,1892.0,Anne Arundel County,MD
43654,4br,1376.0,McLennan County,TX
43655,2br,1301.0,Cobb County,GA
43656,,1315.0,Salem County,NJ
43657,4br,1664.0,Brazos County,TX
43658,studio,539.0,Sedgwick County,KS
43659,1br,768.0,Smith County,TX
43660,3br,1456.0,Jefferson County,AL
43661,,1345.0,Travis County,TX
43662,1br,0.879,Salt Lake County,UT
43663,,908.0,Charleston County,SC
43664,3br,1762.0,Lake County,IL
43665,3br,3201.0,Monterey County,CA
43666,studio,956.0,Howard County,MD
43667,3br,1295.0,Roanoke County,VA
43668,,0.797,Shelby County,TN
43669,4br,2065.0,Atlantic County,NJ
43670,studio,1179.0,Broward County,FL
43671,4br,1134.0,Jackson County,IL
43672,studio,807.0,San Bernardino County,
43673,studio,1055.0,Passaic County,NJ
43674,,3209.0,Nassau County,NY
43675,3br,1395.0,Lafayette Parish,LA
43676,1br,667.0,Newton County,MO
43677,4br,2577.0,Anne Arundel County,
43678,1br,924.0,Mecklenburg County,NC
43679,2br,1259.0,Maricopa County,AZ
43680,2br,1088.0,Wicomico County,MD
43681,1br,1085.0,Duval County,FL
43682,studio,758.0,Kern County,CA
43683,4br,2129.0,Cook County,IL
43684,studio,1078.0,DuPage County,IL
43685,studio,2279.0,Santa Clara County,CA
43686,1br,742.0,Bell County,TX
43687,1br,660.0,Hardin County,KY
43688,3br,1174.0,Guilford County,NC
43689,1br,723.0,Tangipahoa Parish,LA
43690,studio,559.0,El Paso County,TX
43691,4br,1708.0,Indian River County,FL
43692,4br,1625.0,Flathead County,MT
43693,1br,2165.0,Middlesex County,MA
43694,4br,3658.0,King County,WA
43695,3br,2456.0,Montgomery County,MD
43696,1br,597.0,Christian County,MO
43697,3br,2066.0,Multnomah County,OR
43698,2br,2133.0,New York County,NY
43699,3br,2884.0,Los Angeles County,CA
43700,studio,566.0,Cascade County,MT
43701,4br,2176.0,Dutchess County,NY
43702,3br,3821.0,Santa Clara County,CA
43703,1br,734.0,Oconee County,GA
43704,1br,1091.0,Ulster County,NY
43705,3br,1053.0,Kosciusko County,
43706,1br,1518.0,District of Columbia,DC
43707,2br,2233.0,San Diego County,CA
43708,1br,759.0,Hamilton County,OH
43709,1br,1412.0,Anoka County,MN
43710,3br,3376.0,Contra Costa County,
43711,4br,965.0,Rio Grande County,CO
43712,1br,481.0,Arkansas County,AR
43713,,1200.0,Norfolk city,VA
43714,3br,1080.0,Lucas County,OH
43715,1br,818.0,Richland County,SC
43716,1br,1200.0,New Haen County,CT
43717,studio,714.0,Schenectady County,NY
43718,3br,1145.0,St. Louis County,MO
43719,3br,3529.0,Los Angeles County,CA
43720,2br,776.0,Black Hawk Cwunty,IA
43721,studio,1135.0,Union County,NJ
43722,3br,2773.0,Queens County,NY
43723,2br,762.0,Cache County,UT
43724,4br,1344.0,Kerr County,TX
43725,4br,1785.0,Camden County,NJ
43726,1br,1372.0,Palm Beach County,FL
43727,2br,1689.0,Montgomery County,MD
43728,2br,699.0,Kidder County,
43729,1br,466.0,Williams County,OH
43730,1br,1451.0,Richmond County,NY
43731,3br,1872.0,Clark County,NV
43732,1br,1106.0,Johnston County,NC
43733,2br,1159.0,Clay County,MO
43734,2br,2237.0,Los Angeles County,CA
43735,3br,2494.0,Prince William County,VA
43736,3br,944.0,Pulaski County,GA
43737,1br,1102.0,San Bernardino County,CA
43738,4br,2995.0,Kings County,NY
43739,2br,1652.0,Miami-Dade County,FL
43740,4br,2671.0,Prince William County,VA
43741,1br,985.0,Madera County,CA
43742,1br,793.0,Trigg County,KY
43743,2br,801.0,Genesee County,MI
43744,1br,0.763,Johnson County,IN
43745,studio,656.0,Hamilton County,OH
43746,2br,1444.0,Palm Beach County,FL
43747,studio,745.0,Wayne County,MI
43748,1br,761.0,Fresno County,CA
43749,studio,1516.0,Los Angeles County,CA
43750,studio,604.0,Warren County,NY
43751,4br,1291.0,Ottaaw County,MI
43752,3br,1595.0,Maricopa County,AZ
43753,3br,1564.0,Douglas County,NE
43754,4br,1858.0,Tulare Conty,CA
43755,2br,761.0,Oneida County,WI
43756,,2158.0,Dallas County,TX
43757,1br,809.0,Richmond County,GA
43758,4br,2276.0,Baltimore city,MD
43759,,2314.0,Los Angeles County,CA
43760,,1182.0,Charleston County,
43761,1br,776.0,Greenville County,
43762,2br,854.0,Berrien County,MI
43763,1br,1223.0,Baltimore city,
43764,1br,1831.0,Los Angeles County,CA
43765,,1576.0,Bergen County,NJ
43766,2br,954.0,Lycoming County,
43767,1br,1521.0,Los Angeles County,CA
43768,1br,1182.0,Chester County,PA
43769,studio,1351.0,Essex aCounty,MA
43770,3br,1233.0,Summit County,OH
43771,1br,745.0,Howard County,
43772,1br,559.0,Hidalgo County,TX
43773,studio,608.0,Black Haw County,IA
43774,3br,1594.0,Steele County,MN
43775,1br,851.0,Oakland County,MI
43776,4br,1510.0,Fresno County,CA
43777,2br,1132.0,Albany County,NY
43778,2br,946.0,Cass County,MO
43779,2br,1019.0,Pinellas County,FL
43780,,1978.0,Kings County,NY
43781,studio,1189.0,Buncombe County,NC
43782,studio,1225.0,Dutchess County,NY
43783,1br,932.0,Whatcom County,WA
43784,studio,1462.0,Loudoun County,VA
43785,4br,2204.0,New Castle County,DE
43786,studio,891.0,Cook County,IL
43787,4br,2150.0,St. Lucie County,
43788,2br,1925.0,Prince William County,VA
43789,1br,739.0,Kern County,CA
43790,2br,1216.0,Salt Lake County,UT
43791,1br,712.0,Guilford County,NC
43792,,727.0,Macon County,NC
43793,4br,1738.0,DuPage County,IL
43794,3br,1511.0,Jefferson Parish,LA
43795,3br,1223.0,Monroe County,NY
43796,1br,597.0,Talladega County,AL
43797,2br,1050.0,Baldwin County,AL
43798,studio,653.0,Pima County,AZ
43799,,1508.0,Essex County,NJ
43800,3br,2402.0,Clark County,WA
43801,studio,680.0,Rankin County,
43802,3br,1630.0,ehiladelphia County,PA
43803,1br,997.0,Dinwiddie County,VA
43804,1br,592.0,Griggs County,ND
43805,2br,829.0,Cache County,UT
43806,studio,774.0,Harris County,TX
43807,1br,658.0,Kent County,MI
43808,1br,1211.0,Dallas County,TX
43809,studio,963.0,Dallas County,TX
43810,4br,1654.0,Burlington County,NJ
43811,4br,1007.0,Bates County,MO
43812,,870.0,Walker County,
43813,4br,3416.0,Kings County,NY
43814,3br,1016.0,Lee County,NC
43815,3br,1449.0,Sarastoa Countg,FL
43816,1br,866.0,Suffolk city,VA
43817,1br,783.0,Milwaukee County,WI
43818,1br,908.0,Hampden County,MA
43819,4br,2198.0,Maricopa County,AZ
43820,1br,862.0,Caddo Parish,LA
43821,1br,793.0,Milwaukee County,WI
43822,3br,1784.0,Hennepin County,MN
43823,2br,970.0,Sarpy County,NE
43824,2br,2445.0,Kings County,NY
43825,3br,1172.0,McCracken County,KY
43826,3br,5167.0,San Francisco County,CA
43827,1br,484.0,DeKalb County,AL
43828,3br,1068.0,Hidalgo County,TX
43829,1br,1075.0,Franklin County,OH
43830,3br,1701.0,Durham County,NC
43831,studio,875.0,Cook County,
43832,2br,954.0,Lafayette Parish,LA
43833,,1246.0,Lucas County,OH
43834,3br,1284.0,Chester County,PA
43835,3br,3719.0,Orange County,CA
43836,3br,2351.0,Charles County,MD
43837,3br,1472.0,Livingston County,MI
43838,1br,575.0,Jefferson County,IL
43839,,626.0,Hidalgo County,TX
43840,3br,2469.0,Denver County,
43841,studio,1097.0,Hillsborough County,FL
43842,studio,809.0,St. Johns County,FL
43843,1br,730.0,Tulsa County,OK
43844,studio,547.0,Daviess County,KY
43845,studio,560.0,Dickinson County,
43846,3br,1677.0,Bartow County,GA
43847,2br,935.0,Milwaukee County,WI
43848,3br,825.0,Halifax County,VA
43849,4br,1410.0,Franklin County,OH
43850,2br,980.0,Hancock County,
43851,2br,886.0,Hall County,NE
43852,2br,1214.0,Jefferson County,AL
43853,1br,823.0,Morrow County,OH
43854,2br,815.0,Franklin County,IA
43855,1br,952.0,Deschutes County,OR
43856,studio,849.0,Deschutes County,OR
43857,3br,1071.0,Rowan County,KY
43858,3br,1808.0,Palm Beach County,FL
43859,3br,1258.0,Waukesha County,WI
43860,1br,1612.0,San Diego County,CA
43861,2br,2353.0,King County,WA
43862,2br,787.0,Anderson County,SC
43863,4br,3204.0,Kings County,NY
43864,,923.0,Anoka County,MN
43865,studio,716.0,Allegheny County,PA
43866,4br,1453.0,Franklin County,OH
43867,studio,665.0,St. Joseph County,
43868,4br,2129.0,Hillsborough County,FL
43869,1br,3069.0,San Mateo County,CA
43870,2br,1945.0,Kings County,NY
43871,1br,1180.0,Monmouth County,NJ
43872,1br,619.0,Putnam County,WV
43873,,1229.0,Caddo Parish,
43874,4br,1967.0,Manatee County,FL
43875,2br,1483.0,Dallas County,TX
43876,1br,712.0,Monroe County,NY
43877,3br,1011.0,Carter County,OK
43878,3br,1631.0,Jackson County,OR
43879,4br,1181.0,Adams County,
43880,2br,1160.0,Riverside County,
43881,3br,970.0,Buckingham County,VA
43882,2br,1002.0,Franklin County,
43883,1br,1717.0,Nassau County,
43884,3br,1359.0,Bossier Parish,LA
43885,2br,618.0,Drew County,AR
43886,1br,1040.0,Worcester County,MA
43887,1br,1004.0,Jefferson County,AL
43888,,2195.0,Ocean County,NJ
43889,3br,2031.0,Travis County,TX
43890,4br,1622.0,Kent County,RI
43891,1br,642.0,Miami County,OH
43892,2br,816.0,Pueblo County,CO
43893,2br,768.0,Ripley County,IN
43894,studio,458.0,Clinton County,OH
43895,2br,1118.0,Fresno County,CA
43896,4br,3277.0,Essex County,MA
43897,4br,1085.0,Allen County,OH
43898,4br,950.0,Rawlins County,KS
43899,studio,841.0,Clarke County,GA
43900,4br,2970.0,Washington County,OR
43901,1br,910.0,Oakland County,MI
43902,studio,826.0,Broward County,
43903,4br,2325.0,Whatcom County,WA
43904,studio,603.0,Columbia County,WI
43905,1br,990.0,Richmond city,VA
43906,1br,714.0,Summit County,OH
43907,studio,717.0,Jefferson County,
43908,3br,4822.0,San Francisco County,CA
43909,studio,482.0,Montgomery County,IA
43910,4br,1365.0,Dallas County,IA
43911,1br,2103.0,Richmond County,NY
43912,studio,1332.0,Ventura County,CA
43913,studio,790.0,Smith County,TX
43914,2br,2850.0,Santa Barbara County,CA
43915,4br,3357.0,Contra Costa County,
43916,studio,1666.0,Alameda County,CA
43917,2br,2094.0,Santa Barbara County,CA
43918,2br,2448.0,Los Angeles County,CA
43919,2br,920.0,El Paso County,TX
43920,,681.0,Greene County,OH
43921,,2307.0,Westchester County,NY
43922,2br,813.0,Jones County,MS
43923,4br,1553.0,Flagler County,FL
43924,studio,1641.0,Suffolk County,MA
43925,3br,1079.0,Ottawa County,MI
43926,1br,692.0,Hamilton County,TN
43927,1br,1766.0,Fairfield County,CT
43928,studio,1107.0,Broward County,FL
43929,1br,756.0,Wayne County,MI
43930,2br,1196.0,Franklin County,OH
43931,1br,928.0,Cook County,IL
43932,1br,486.0,Mercer County,OH
43933,2br,1425.0,Orange County,NY
43934,3br,1943.0,Maricopa County,AZ
43935,1br,2.05,Kings County,NY
43936,4br,1150.0,Waukesha County,WI
43937,2br,1805.0,Suffolk County,NY
43938,,1795.0,Delaware County,PA
43939,1br,1914.0,New York County,NY
43940,4br,1061.0,Allegan County,MI
43941,studio,889.0,Washtenaw County,MI
43942,1br,1108.0,DorchesterCounty,SC
43943,1br,1.405,Kings County,
43944,1br,1223.0,Hartford County,CT
43945,1br,740.0,Athens County,OH
43946,2br,821.0,Crawford County,OH
43947,2br,780.0,Pike County,OH
43948,4br,1085.0,Armstrong County,PA
43949,studio,1011.0,galt Lake County,UT
43950,studio,694.0,Pulaski County,AR
43951,1br,658.0,Genesee County,MI
43952,2br,1198.0,Rutherford County,TN
43953,1br,1158.0,Camden County,NJ
43954,studio,492.0,Otter Tail County,MN
43955,2br,1050.0,Ramsey County,MN
43956,4br,2295.0,Seminole County,FL
43957,1br,2160.0,Norfokl County,
43958,3br,949.0,Robeson County,NC
43959,2br,1343.0,Jefferson County,NY
43960,4br,2670.0,Los Angeles County,CA
43961,3br,1492.0,Isle of Wight County,VA
43962,studio,655.0,Ravalli County,MT
43963,4br,1423.0,Warren County,IA
43964,4br,1073.0,McDowell County,NC
43965,2br,2001.0,Nassau County,NY
43966,studio,733.0,Shelby County,
43967,2br,1826.0,Arapahoe County,CO
43968,1br,668.0,Kern County,CA
43969,4br,1444.0,Hardin County,KY
43970,2br,1110.0,Davis County,UT
43971,1br,676.0,Scott County,IA
43972,4br,1097.0,Sumter County,SC
43973,,2729.0,Queens County,NY
43974,4br,3274.0,Essex County,MA
43975,,705.0,Kootenai County,ID
43976,3br,906.0,Attala County,MS
43977,3br,1371.0,Highlands County,FL
43978,2br,2147.0,Rockland County,NY
43979,4br,1418.0,Oklahoma County,OK
43980,4br,2684.0,Summit County,UT
43981,1br,1133.0,Mecklenburg County,NC
43982,,1073.0,Cobb County,GA
43983,studio,936.0,Manatee County,FL
43984,,680.0,Adams County,IL
43985,1br,619.0,Summit County,OH
43986,studio,859.0,Riverside County,CA
43987,4br,5293.0,Marin County,CA
43988,1br,1616.0,Westchester County,NY
43989,studio,1931.0,King County,WA
43990,,1290.0,San Bernardino County,CA
43991,1br,1287.0,Los Angeles County,CA
43992,4br,1660.0,Wayne County,MI
43993,studio,1280.0,Ventura County,CA
43994,4br,1357.0,Warren County,OH
43995,,552.0,Sabine Parish,LA
43996,3br,1605.0,Riverside County,
43997,1br,595.0,Bell County,TX
43998,2br,1292.0,Maricopa County,AZ
43999,3br,2094.0,Denver County,CO
44000,4br,1800.0,Orange County,FL
44001,4br,2199.0,Cook County,IL
44002,3br,1216.0,Otsego County,NY
44003,,827.0,Hamilton County,
44004,2br,880.0,Converse County,WY
44005,1br,628.0,Cameron County,
44006,4br,1644.0,Canadian County,OK
44007,1br,1182.0,Cook County,IL
44008,1br,786.0,Wharton County,
44009,,2736.0,Broward County,FL
44010,3br,2900.0,Los Angeles County,CA
44011,3br,2274.0,Palm Beach County,FL
44012,2br,2142.0,Westchester County,NY
44013,4br,1892.0,Sussex County,DE
44014,1br,984.0,Wyandotte County,KS
44015,1br,2049.0,Suffolk County,NY
44016,4br,3236.0,Santa Barbara County,
44017,2br,2531.0,Bronx County,
44018,4br,1110.0,Cabell County,WV
44019,1br,613.0,Tehama County,CA
44020,1br,2120.0,Fairfield County,CT
44021,1br,1037.0,Psco County,FL
44022,studio,1212.0,DuPage County,IL
44023,studio,1910.0,Middlesex County,MA
44024,2br,1082.0,Jackson County,MO
44025,studio,611.0,Hidalgo County,TX
44026,3br,1714.0,Bergen Countyu,
44027,1br,891.0,Lane County,OR
44028,1br,1649.0,New York County,NY
44029,2br,1657.0,Orange County,NY
44030,1br,1537.0,Los Angeles County,CA
44031,3br,1189.0,Woodford County,IL
44032,studio,1078.0,Bergen County,NJ
44033,studio,602.0,McKinley County,NM
44034,studio,624.0,Shelby County,TN
44035,1br,849.0,Harris County,TX
44036,,1040.0,Butler County,
44037,3br,994.0,Benton County,IA
44038,studio,734.0,Oakland County,MI
44039,4br,1223.0,Hill County,MT
44040,1br,1168.0,Bucks County,PA
44041,4br,1198.0,Jefferson County,
44042,studio,638.0,Raleigh County,WV
44043,3br,1866.0,Palm Beach County,FL
44044,4br,2115.0,Harris County,TX
44045,1br,792.0,Shasta County,CA
44046,2br,753.0,Jackson County,SD
44047,2br,633.0,Harlan County,KY
44048,2br,2205.0,San Diego County,CA
44049,4br,2058.0,Clay County,FL
44050,3br,2014.0,Yolo County,CA
44051,4br,1530.0,Benton County,
44052,studio,711.0,Yavapai County,AZ
44053,2br,1245.0,Cook County,IL
44054,2br,732.0,Nicholas County,WV
44055,4br,2714.0,Fairfax County,VA
44056,4br,1063.0,Chautauqua County,
44057,3br,1052.0,Lawrence County,KY
44058,,2504.0,Westchester County,NY
44059,1br,904.0,Harris County,
44060,4br,2911.0,Los Angeles County,CA
44061,2br,1020.0,Burke County,GA
44062,3br,2035.0,Dallas County,TX
44063,studio,813.0,Bennington County,VT
44064,2br,799.0,Tift County,
44065,3br,1272.0,Clay County,MO
44066,2br,1710.0,Miami-Dade County,FL
44067,4br,1338.0,La Crossu County,WI
44068,studio,1051.0,Charlottesville city,VA
44069,studio,1135.0,Rockdale County,GA
44070,3br,1769.0,Riverside County,CA
44071,4br,1.809,Smith Crounty,TX
44072,2br,2422.0,Fairfield County,CT
44073,2br,737.0,Greene County,IL
44074,1br,1415.0,Douglas County,CO
44075,studio,720.0,Monroe County,NY
44076,studio,985.0,Harris County,TX
44077,3br,1424.0,Kent County,MI
44078,studio,715.0,Upshur County,TX
44079,3br,1687.0,Ector County,TX
44080,4br,2091.0,Orange County,FL
44081,2br,2943.0,Santa Barbara County,CA
44082,1br,1865.0,Queens County,NY
44083,3br,2955.0,King County,WA
44084,2br,1023.0,Webb County,TX
44085,2br,1997.0,Kingss County,NY
44086,2br,1.212,Hillsborough County,
44087,studio,1880.0,Middlesex County,MA
44088,3br,1.142,Story County,IA
44089,1br,1658.0,Nassau County,NY
44090,3br,3196.0,Ventura County,CA
44091,3br,1393.0,Tulsa County,OK
44092,studio,2127.0,Kings County,NY
44093,studio,703.0,Lehigh County,PA
44094,2br,3106.0,Santa Clara County,CA
44095,2br,1283.0,New Castle County,DE
44096,,1922.0,Pasco County,FL
44097,2br,1671.0,Monmouth County,NJ
44098,studio,939.0,Orange County,
44099,4br,1299.0,Westmoreland County,PA
44100,2br,948.0,York County,PA
44101,,933.0,Pitt County,NC
44102,4br,4482.0,Alameda County,CA
44103,3br,2713.0,Kings County,NY
44104,4br,871.0,Lincoln County,KY
44105,2br,1560.0,Johnson County,TX
44106,,1351.0,Harrison County,MS
44107,1br,843.0,Portage County,OH
44108,3br,1903.0,Morris County,NJ
44109,studio,792.0,Laramie County,WY
44110,2br,1148.0,Beaufort County,SC
44111,2br,801.0,Bosque County,TX
44112,studio,1.75,Orange County,
44113,studio,670.0,Webb County,TX
44114,1br,587.0,Winkler County,TX
44115,4br,1363.0,Grant County,WA
44116,3br,1103.0,Highlands County,FL
44117,1br,978.0,Bexar County,TX
44118,4br,1285.0,Hockley County,TX
44119,2br,613.0,Allen Parish,LA
44120,4br,1614.0,Johnson County,IA
44121,4br,1767.0,Harris County,TX
44122,2br,1237.0,Lee County,FL
44123,3br,1005.0,Harrison County,WV
44124,4br,1498.0,York County,PA
44125,2br,1276.0,Philadelphia County,PA
44126,2br,785.0,Oceana County,MI
44127,studio,1951.0,Suffolk County,MA
44128,studio,926.0,DuPage County,IL
44129,4br,1588.0,Lancaster County,PA
44130,2br,1448.0,Cook County,IL
44131,2br,1263.0,Lehigh County,PA
44132,,2050.0,District of Columbia,DC
44133,studio,1701.0,Montgomery County,MD
44134,2br,1133.0,York County,PA
44135,1br,514.0,Jackson Parish,LA
44136,,937.0,Maricopa County,AZ
44137,3br,3482.0,Suffolk County,MA
44138,1br,833.0,Leavenworth County,KS
44139,4br,802.0,Greene County,PA
44140,studio,1557.0,Contra Costa County,
44141,2br,645.0,Kennebec County,ME
44142,3br,1560.0,Montgomery County,TX
44143,4br,2405.0,Brazoria County,TX
44144,3br,1015.0,Luna County,NM
44145,2br,1291.0,Robertson County,TN
44146,studio,889.0,Hartford County,CT
44147,2br,974.0,Lake County,IN
44148,,965.0,Florence County,SC
44149,2br,1008.0,St. Louis County,MO
44150,studio,1662.0,King County,WA
44151,3br,1598.0,Monroe County,
44152,studio,788.0,Kershaw County,SC
44153,,588.0,Ida County,IA
44154,4br,1297.0,Latah County,
44155,2br,1056.0,Kern County,CA
44156,2br,964.0,Sangamon County,IL
44157,4br,1546.0,Kern County,CA
44158,1br,1430.0,Honolulu County,HI
44159,1br,789.0,East Baton Rouge Parish,LA
44160,4br,1706.0,Davidson County,TN
44161,4br,1633.0,Lancaster County,NE
44162,,1275.0,Union County,NJ
44163,2br,1407.0,Denton County,TX
44164,3br,1278.0,Washington County,AR
44165,4br,1064.0,Pike County,MO
44166,,1394.0,Montgomery County,MD
44167,1br,1254.0,Cook County,IL
44168,3br,1292.0,Wayne County,MI
44169,1br,1289.0,Union County,NJ
